상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기별매출평균
1000069,이촌로22길,CS300007,육류판매,64925934.5
1000072,장문로45길,CS300007,육류판매,49216467.75
1000073,청파로47길,CS300007,육류판매,65401660.75
1000075,청파로71길,CS300007,육류판매,30975013.17
1000077,한강대로104길,CS300007,육류판매,91454639.8
1000081,한강대로62길,CS300007,육류판매,16074341.25
1000082,한강대로7길,CS300007,육류판매,0
1000085,회나무로13길,CS300007,육류판매,142726226.8
1000086,효창원로39길,CS300007,육류판매,38602785.08
1000087,후암로28길,CS300007,육류판매,151025509.4
1000091,둘레9길,CS300007,육류판매,17331701.08
1000098,무수막길,CS300007,육류판매,70638443.75
1000101,무학봉길,CS300007,육류판매,16376117.67
1000102,사근동길,CS300007,육류판매,111037225.9
1000103,상원12길,CS300007,육류판매,41817485.63
1000104,상원길,CS300007,육류판매,25750027.13
1000105,서울숲2길,CS300007,육류판매,185393362.6
1000106,성덕정17길,CS300007,육류판매,19423807.75
1000107,성덕정길,CS300007,육류판매,41518460.19
1000111,송정12라길,CS300007,육류판매,24983122.75
1000112,송정4가길,CS300007,육류판매,12240311.5
1000116,왕십리로14길,CS300007,육류판매,47150683.75
1000118,왕십리로26길,CS300007,육류판매,17297991.99
1000119,왕십리로31길,CS300007,육류판매,10539747.38
1000121,용답29길,CS300007,육류판매,9769032.163
1000122,용답중앙길,CS300007,육류판매,2671029
1000123,장터길,CS300007,육류판매,90229202.54
1000125,한림말3길,CS300007,육류판매,24847163.13
1000130,광나루로37길,CS300007,육류판매,12243783
1000131,광나루로40길,CS300007,육류판매,32492603.5
1000133,긴고랑로20길,CS300007,육류판매,44755245.25
1000136,긴고랑로9길,CS300007,육류판매,55538256
1000137,능동로13길,CS300007,육류판매,97512693.65
1000139,능동로34길,CS300007,육류판매,176981625.3
1000140,능동로3길,CS300007,육류판매,108817308.9
1000141,능동로4길,CS300007,육류판매,74060870.04
1000142,동일로18길,CS300007,육류판매,77877334.88
1000148,뚝섬로58길,CS300007,육류판매,28648161.79
1000149,뚝섬로64길,CS300007,육류판매,28131633
1000153,아차산로55길,CS300007,육류판매,44878670.88
1000154,아차산로65길,CS300007,육류판매,44272788
1000158,자양로11길,CS300007,육류판매,172031260.9
1000159,자양로15길,CS300007,육류판매,79080316.56
1000162,자양로50길,CS300007,육류판매,131019721.3
1000163,자양로53길,CS300007,육류판매,53577359.45
1000164,자양번영로3길,CS300007,육류판매,50068899.5
1000165,천호대로109길,CS300007,육류판매,86441099
1000166,천호대로123길,CS300007,육류판매,16043452.63
1000167,천호대로129길,CS300007,육류판매,288168802.3
1000171,답십리로23길,CS300007,육류판매,34555316.29
1000172,답십리로56길,CS300007,육류판매,9395043.333
1000173,답십리로60길,CS300007,육류판매,32021631.38
1000175,답십리로64길,CS300007,육류판매,173849015.4
1000176,답십리로68길,CS300007,육류판매,46183352.63
1000177,답십리로69길,CS300007,육류판매,26418622.33
1000178,답십리로72길,CS300007,육류판매,22470714.5
1000179,망우로18가길,CS300007,육류판매,3590897.25
1000180,망우로18길,CS300007,육류판매,14513578.25
1000181,망우로21길,CS300007,육류판매,205578.3333
1000185,사가정로23가길,CS300007,육류판매,6311746.167
1000189,서울시립대로4길,CS300007,육류판매,33000000
1000190,약령시로17길,CS300007,육류판매,40733052.7
1000191,왕산로32길,CS300007,육류판매,86392518.08
1000193,왕산로43길,CS300007,육류판매,20173314.25
1000194,이문로42길,CS300007,육류판매,89935496.75
1000196,장한로25길,CS300007,육류판매,20850962.88
1000198,장한로26길,CS300007,육류판매,68479012.85
1000199,장한로27가길,CS300007,육류판매,118364470.8
1000200,장한로27길,CS300007,육류판매,51352500.5
1000201,장한로5길,CS300007,육류판매,54743681.25
1000202,장한로8길,CS300007,육류판매,6743443.656
1000203,전농로29길,CS300007,육류판매,22046285.25
1000204,전농로3길,CS300007,육류판매,601000000
1000205,전농로4길,CS300007,육류판매,17932740.5
1000207,제기로5길,CS300007,육류판매,1749830
1000210,천호대로17길,CS300007,육류판매,247716355.6
1000214,한천로14길,CS300007,육류판매,454146536.7
1000215,한천로33길,CS300007,육류판매,39831044.08
1000216,한천로40길,CS300007,육류판매,98835371.54
1000217,한천로46길,CS300007,육류판매,58017559.6
1000219,휘경로23길,CS300007,육류판매,51635308.5
1000220,휘경로2길,CS300007,육류판매,325447791
1000222,겸재로29길,CS300007,육류판매,99645187
1000226,공릉로2길,CS300007,육류판매,51381209.79
1000228,동일로100길,CS300007,육류판매,1774361.667
1000229,동일로101길,CS300007,육류판매,133875190.7
1000230,동일로112길,CS300007,육류판매,506576629.6
1000231,동일로123길,CS300007,육류판매,92810481.63
1000232,동일로130길,CS300007,육류판매,118313880.3
1000233,동일로139가길,CS300007,육류판매,60573133.67
1000234,동일로139길,CS300007,육류판매,5545447.5
1000235,동일로140길,CS300007,육류판매,23610350.63
1000237,동일로157길,CS300007,육류판매,63653764.81
1000238,동일로163길,CS300007,육류판매,48236298.1
1000239,망우로68길,CS300007,육류판매,66524708.88
1000240,망우로73길,CS300007,육류판매,29881808.5
1000244,면목로48길,CS300007,육류판매,70451834.25
1000245,면목로49길,CS300007,육류판매,81648974.5
1000247,면목로56길,CS300007,육류판매,53381680.5
1000248,면목로78길,CS300007,육류판매,10413269.88
1000249,봉우재로33길,CS300007,육류판매,15423414.83
1000251,봉화산로4길,CS300007,육류판매,90758665.33
1000255,신내로7가길,CS300007,육류판매,90237102.46
1000258,용마산로118길,CS300007,육류판매,48573714.66
1000259,용마산로94길,CS300007,육류판매,24558172.92
1000262,돌곶이로14길,CS300007,육류판매,186766409.3
1000263,돌곶이로22길,CS300007,육류판매,24335545.88
1000264,돌곶이로27길,CS300007,육류판매,118801559.9
1000266,돌곶이로41길,CS300007,육류판매,75263497.06
1000268,동소문로13길,CS300007,육류판매,28740993.75
1000271,동소문로2길,CS300007,육류판매,5471112.458
1000272,동소문로6길,CS300007,육류판매,21000201
1000273,보국문로16길,CS300007,육류판매,78738192.77
1000274,보문로13길,CS300007,육류판매,59473169.25
1000276,보문로31길,CS300007,육류판매,32207650
1000278,삼선교로10길,CS300007,육류판매,76497513.83
1000281,삼양로8길,CS300007,육류판매,79390047.5
1000282,성북로8길,CS300007,육류판매,40742581.25
1000284,아리랑로4길,CS300007,육류판매,747704950
1000287,오패산로3길,CS300007,육류판매,26838083.13
1000288,오패산로4길,CS300007,육류판매,18872633.18
1000290,인촌로1길,CS300007,육류판매,0
1000293,인촌로5길,CS300007,육류판매,43021827.5
1000295,장월로1길,CS300007,육류판매,25797293
1000297,정릉로26길,CS300007,육류판매,25433863
1000298,정릉로27길,CS300007,육류판매,23987924.67
1000299,정릉로8길,CS300007,육류판매,4263588
1000300,종암로16길,CS300007,육류판매,92105426.17
1000301,종암로19길,CS300007,육류판매,68961706.67
1000303,종암로24가길,CS300007,육류판매,56742482.5
1000305,지봉로20길,CS300007,육류판매,13717053.35
1000307,한천로101가길,CS300007,육류판매,56410997
1000310,화랑로14길,CS300007,육류판매,66431372.13
1000311,화랑로19길,CS300007,육류판매,98461214
1000312,화랑로1길,CS300007,육류판매,8127322.625
1000313,화랑로32길,CS300007,육류판매,43020860.5
1000315,노해로17길,CS300007,육류판매,123570119.6
1000318,덕릉로40길,CS300007,육류판매,36449268.31
1000320,도봉로13길,CS300007,육류판매,52965650.5
1000321,도봉로18길,CS300007,육류판매,146675299
1000322,도봉로45길,CS300007,육류판매,46499260.92
1000326,도봉로99길,CS300007,육류판매,96360873.75
1000333,삼양로77길,CS300007,육류판매,141288700.3
1000335,솔매로41길,CS300007,육류판매,1556131.083
1000337,솔매로50길,CS300007,육류판매,21104007.38
1000338,솔샘로65길,CS300007,육류판매,10944840
1000339,수유로12길,CS300007,육류판매,303733773.7
1000340,오패산로30길,CS300007,육류판매,22383044.21
1000341,오패산로52길,CS300007,육류판매,77111992.13
1000343,인수봉로56길,CS300007,육류판매,45761881.15
1000345,인수봉로79길,CS300007,육류판매,10842392.5
1000346,한천로109길,CS300007,육류판매,82441323.6
1000349,한천로132길,CS300007,육류판매,13200781.75
1000353,노해로63다길,CS300007,육류판매,145412491.3
1000354,덕릉로60길,CS300007,육류판매,2865819.813
1000355,도당로13가길,CS300007,육류판매,67541258.5
1000357,도당로19길,CS300007,육류판매,55177017.42
1000358,도당로29길,CS300007,육류판매,69160953.31
1000359,도봉로109길,CS300007,육류판매,18179905.63
1000360,도봉로114길,CS300007,육류판매,75927453.14
1000362,도봉로147길,CS300007,육류판매,23647627.63
