상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,1분기매출,2분기매출,3분기매출,4분기매출,분기별매출평균,점포수
1000661,독산로40길,CS200001,일반교습학원,9572523.25,9470927.75,9154854,9355786.75,9388522.938,4
1000661,독산로40길,CS200003,예술학원,5672121.167,2215909,4775909,5973333.333,4659318.125,6
1000661,독산로40길,CS200005,스포츠 강습,60153466,32862939,32434291,22146763,36899364.75,1
1000661,독산로40길,CS200016,당구장,3678974.5,3241525,4282986,6401599.5,4401271.25,2
1000661,독산로40길,CS200028,미용실,6632919.105,6790385.684,6204804.263,6328629.316,6489184.592,19
1000661,독산로40길,CS200031,세탁소,1035324.333,2399225,268647,1835755,1384737.833,3
1000661,독산로40길,CS200037,노래방,32826306.5,20227670.5,24548342,21590160.5,24798119.88,2
1000661,독산로40길,CS300001,슈퍼마켓,15036215.13,16779965.38,20124647.5,16032867.56,16993423.89,8.25
1000661,독산로40길,CS300002,편의점,330022249.8,411821400.3,521063749.3,498313870.7,440305317.5,3.25
1000661,독산로40길,CS300007,육류판매,66846097.6,31629083,73548305.4,121948745.8,73493057.95,5
1000661,독산로40길,CS300010,반찬가게,2848851,3066505.333,2904474,2563482.333,2845828.167,3
1000661,독산로40길,CS300011,일반의류,24964320.5,24032675.7,30355163.8,35266424,28654646,9.5
1000661,독산로40길,CS300022,화장품,12555366,10993753.5,3904031.5,14085746.5,10384724.38,2
1000662,독산로50길,CS100001,한식음식점,25936176.27,23829905.5,20751890.36,17407144.82,21981279.24,10.75
1000662,독산로50길,CS100002,중식음식점,2561816,3561549,3235247,2735381,3023498.25,1
1000662,독산로50길,CS100006,패스트푸드점,38887596,,31929806,32495629,34437677,1
1000662,독산로50길,CS100007,치킨전문점,13876705.5,12931201,12245188.5,14826819.5,13469978.63,2
1000662,독산로50길,CS100008,분식전문점,11439301,,9404804,10091703,10311936,1
1000662,독산로50길,CS100009,호프-간이주점,14142522.2,18486647.4,22198528.2,18956691.8,18446097.4,5
1000662,독산로50길,CS100010,커피-음료,,,,8700779,8700779,2
1000662,독산로50길,CS200001,일반교습학원,696357,1392714,1558513.5,,1215861.5,2
1000662,독산로50길,CS200003,예술학원,3069444,3069444,3069444,3791666.333,3249999.583,3
1000662,독산로50길,CS200005,스포츠 강습,29296814,20194891,17066105,11548064,19526468.5,1
1000662,독산로50길,CS200016,당구장,11345522,6902219,7894412,24265612,12601941.25,1
1000662,독산로50길,CS200028,미용실,4228531.2,5334915.2,5902622.2,6205760.4,5417957.25,5
1000662,독산로50길,CS200031,세탁소,54206763,68741026,29313922.5,52655656.5,51229342,2
1000662,독산로50길,CS200037,노래방,,,,2933754,2933754,3
1000662,독산로50길,CS300002,편의점,192331574,151912788,230407409.3,207080369.7,195433035.3,3
1000662,독산로50길,CS300007,육류판매,71764636,43757435,69297315,52606075,59356365.25,1
1000662,독산로50길,CS300011,일반의류,8738395.667,2986540.333,4507463.667,5267925,5375081.167,3
1000662,독산로50길,CS300022,화장품,43448419,71110420,2432348,1240021,29557802,1
1000663,독산로64길,CS100001,한식음식점,24216801.3,16056890.36,18451568.08,22829128.42,20388597.04,11.25
1000663,독산로64길,CS100006,패스트푸드점,64391033,18348333,70694901,64848926,54570798.25,1
1000663,독산로64길,CS100007,치킨전문점,14957520.83,12949502.83,13931073.67,23890714.8,16432203.03,5.75
1000663,독산로64길,CS100009,호프-간이주점,72725240.67,81366359,87614986,55154828.33,74215353.5,3
1000663,독산로64길,CS100010,커피-음료,26718752.5,30937080,31689554.5,23486137,28207881,2
1000663,독산로64길,CS200001,일반교습학원,20000000,20000000,20000000,12295416.33,18073854.08,3
1000663,독산로64길,CS200003,예술학원,2400000,4400000,,,3400000,1
1000663,독산로64길,CS200005,스포츠 강습,4170297,1390099,2085149,6309980,3488881.25,1
1000663,독산로64길,CS200028,미용실,4363713.5,4955256.8,4561714.6,4350848.4,4557883.325,10
1000663,독산로64길,CS200031,세탁소,7833101.5,6230876,2915160,,5659712.5,2
1000663,독산로64길,CS200037,노래방,9976283.25,6090063,9749406.5,11141788.25,9239385.25,4
1000663,독산로64길,CS300001,슈퍼마켓,53613186.88,62553238.14,63018703,53516305.57,58175358.4,7.25
1000663,독산로64길,CS300002,편의점,127413625.5,138491728,148120181,62512920.5,119134613.8,2
1000663,독산로64길,CS300007,육류판매,319378483.9,270492695.9,347570068.1,395253719.8,333173741.9,9.5
1000663,독산로64길,CS300010,반찬가게,5243964.667,4948937.667,5747246.667,,5313383,3
1000663,독산로64길,CS300011,일반의류,4346823.4,8642770.8,6634754.8,14044559.2,8417227.05,10
1000663,독산로64길,CS300022,화장품,19532644.75,23661501.75,15917774.4,32350991.5,22865728.1,4.25
1000664,독산로70길,CS100001,한식음식점,52486495.56,53249221.67,53548633.38,58511928.13,54449069.68,8.5
1000664,독산로70길,CS100002,중식음식점,6277205,7732530,6569181.5,1247972.5,5456722.25,2
1000664,독산로70길,CS100003,일식음식점,54196722,58882474,58121655,51823046,55755974.25,1
1000664,독산로70길,CS100007,치킨전문점,10475629,10037927,8032027,7967411,9128248.5,1
1000664,독산로70길,CS100008,분식전문점,13174060,11640987.67,10003442.33,13687917.67,12126601.92,3
1000664,독산로70길,CS100009,호프-간이주점,788129,1848283,5192666.5,3824765,2913460.875,2
1000664,독산로70길,CS100010,커피-음료,14698862,7500000,15145983,29647322,16748041.75,4
1000664,독산로70길,CS200001,일반교습학원,81750258.5,86854136.25,72586396,71614312.5,78201275.81,4
1000664,독산로70길,CS200003,예술학원,7774944.75,4266951.25,6576132.5,2392248,5252569.125,4
1000664,독산로70길,CS200016,당구장,3175631,2508408.5,2652662.75,3140071,2869193.313,4
1000664,독산로70길,CS200028,미용실,8201350.2,8374576.5,9250402.2,11511202.8,9334382.925,10
1000664,독산로70길,CS200037,노래방,26181407,22758294.5,23982145.5,26314255.5,24809025.63,2
1000664,독산로70길,CS300001,슈퍼마켓,127255345.8,144845188.4,155138903.2,128237640.4,138869269.5,5
1000664,독산로70길,CS300002,편의점,268868531.5,295390278.5,314924135,286571756,291438675.3,2
1000664,독산로70길,CS300007,육류판매,89085312,81342666,95518019,92893980,89709994.25,1
1000664,독산로70길,CS300010,반찬가게,250000,,250000,,250000,4
1000664,독산로70길,CS300022,화장품,49911888,50692588,48982154,57576729,51790839.75,1
1000665,독산로78다길,CS100001,한식음식점,33113533.17,33436203.09,39556720.64,39047164.45,36288405.34,11.25
1000665,독산로78다길,CS100002,중식음식점,82072901,65626120,76155073,69942337,73449107.75,1
1000665,독산로78다길,CS100007,치킨전문점,41144553,20793118.5,30180478.5,35861863,31995003.25,2
1000665,독산로78다길,CS100008,분식전문점,4306832.5,12898727.5,12945706.33,16085468.67,11559183.75,2.5
1000665,독산로78다길,CS100009,호프-간이주점,16134583.33,7136635,23308410.67,12690873.33,14817625.58,6
1000665,독산로78다길,CS200005,스포츠 강습,15382280,9164283,8315737,7976321,10209655.25,1
1000665,독산로78다길,CS200016,당구장,307391,259038,518075,2126267,802692.75,1
1000665,독산로78다길,CS200028,미용실,6991653.417,6879392.583,6709581.583,4820958.769,6350396.588,12.25
1000665,독산로78다길,CS200037,노래방,4137264.333,5627059.667,8842840.667,7997466,6651157.667,3
1000665,독산로78다길,CS300001,슈퍼마켓,25582857.73,28187859.55,35290292.5,33559569.3,30655144.77,10.5
1000665,독산로78다길,CS300002,편의점,189037081.3,202966875,228144613,196577012.8,204181395.5,4
1000665,독산로78다길,CS300007,육류판매,20594753.67,18177806.67,21417013.67,45546719,26434073.25,3
1000665,독산로78다길,CS300010,반찬가게,1500000,1500000,1000000,1000000,1250000,2.5
1000665,독산로78다길,CS300011,일반의류,5951090.667,9684859,9164146,13786920,9646753.917,5.75
1000665,독산로78다길,CS300022,화장품,,,,8214218,8214218,2
1000666,독산로85길,CS100001,한식음식점,19638136.92,19455547.86,29107354.79,28856320,24264339.89,13.75
1000666,독산로85길,CS100002,중식음식점,22496250.57,7911430.571,14303130.14,23514018.86,17056207.54,7
1000666,독산로85길,CS100007,치킨전문점,5791937.5,5958912.5,4417004.5,4740518.5,5227093.25,2
1000666,독산로85길,CS100008,분식전문점,37319208.33,33371900,30465066.33,19291062,30111809.17,3
1000666,독산로85길,CS100009,호프-간이주점,13623056.25,15463880.43,24017012.86,15036622.86,17035143.1,7.25
1000666,독산로85길,CS100010,커피-음료,29945120.5,24302481,15548782,7180017.667,19244100.29,2.25
1000666,독산로85길,CS200005,스포츠 강습,1982729,2611399.5,2659758.5,145077.5,1849741.125,2
1000666,독산로85길,CS200016,당구장,428735,,1528545,1755874,1237718,2
1000666,독산로85길,CS200028,미용실,7134762.6,9324439.8,8270952.2,7674848.4,8101250.75,5
1000666,독산로85길,CS200037,노래방,10621885.67,9060661.5,10513843.33,10514001.5,10177598,6
1000666,독산로85길,CS300001,슈퍼마켓,118445309.3,121578794,132886151.5,134872627.8,126945720.6,4
1000666,독산로85길,CS300007,육류판매,185013206.5,117791628.5,162004512,140478126,151321868.3,2
1000666,독산로85길,CS300011,일반의류,11052759.33,13694816.11,16179859.33,17413073.7,14585127.12,9.25
1000666,독산로85길,CS300022,화장품,68874881,64403356,60112497,62020690,63852856,1
1000667,문성로5길,CS100001,한식음식점,48253457.19,44907042.06,54439729.2,55363826.47,50741013.73,15.5
1000667,문성로5길,CS100002,중식음식점,65666057.33,55052498,58049517,43177427,55486374.83,3
1000667,문성로5길,CS100007,치킨전문점,13156388.67,11171476.67,12950009.67,13893406.25,12792820.31,3.25
1000667,문성로5길,CS100008,분식전문점,16773229.5,13833180,14737181.5,16459171,15450690.5,2
1000667,문성로5길,CS100009,호프-간이주점,17081507.89,20985138.63,15606040.38,14789848.43,17115633.83,8
1000667,문성로5길,CS100010,커피-음료,,1666667,6222222,,3944444.5,1
1000667,문성로5길,CS200003,예술학원,,,,2924977,2924977,2
1000667,문성로5길,CS200028,미용실,8231848.167,7012244.667,8512100.667,11876230.83,8908106.083,6
1000667,문성로5길,CS200037,노래방,14844098,9529480.333,14812190,18332962,14379682.58,3
1000667,문성로5길,CS300001,슈퍼마켓,36481431.5,32737728.5,31594795,32949717.5,33440918.13,2
1000667,문성로5길,CS300002,편의점,305654593,320157313.7,360435729.3,303816275.7,322515977.9,3
1000667,문성로5길,CS300022,화장품,67080.66667,376811.6667,783851,197515.5,356314.7083,3.5
1000668,범안로11길,CS100001,한식음식점,30955154.58,23408338.09,27897001,54646031.55,34226631.3,11.25
1000668,범안로11길,CS100002,중식음식점,70336618,61837718,63681891,7384167,50810098.5,1
1000668,범안로11길,CS100008,분식전문점,4498032.75,5155256.25,4247978.5,5080018.75,4745321.563,4
1000668,범안로11길,CS100010,커피-음료,3280632,2786470.333,3398758.667,3131661.333,3149380.583,3
1000668,범안로11길,CS200016,당구장,4539148,3810342,3215183,2001058,3391432.75,1
1000668,범안로11길,CS200028,미용실,12213631,16577659,24790342,21194835,18694116.75,1
1000668,범안로11길,CS200031,세탁소,66452124,,,,66452124,1
1000668,범안로11길,CS200037,노래방,47038999,37408968,20849635,25602919,32725130.25,1
1000668,범안로11길,CS300001,슈퍼마켓,47919367,39391373.71,39771419.29,35417970.43,40625032.61,7
1000668,범안로11길,CS300002,편의점,76545661.17,82783703.5,87221646,86139503,83172628.42,6
1000668,범안로11길,CS300011,일반의류,45420861,36126378,12257668.25,,31268302.42,2.333333333
1000669,범안로17길,CS100001,한식음식점,23215572.3,23865065.9,19534224.4,22463652.82,22269628.85,10.25
1000669,범안로17길,CS100002,중식음식점,127576685,114882229,136651491,124404257,125878665.5,1
1000669,범안로17길,CS100007,치킨전문점,119520370,103363899,103937218,89853396,104168720.8,1
1000669,범안로17길,CS100008,분식전문점,,,,303030.5,303030.5,2
1000669,범안로17길,CS100010,커피-음료,4562678.5,5632806,5340056,4498133,5008418.375,2
1000669,범안로17길,CS200001,일반교습학원,17010762,19717409,18638176.5,9130651,16124249.63,2
1000669,범안로17길,CS200003,예술학원,2083334,2129630,555556,,1589506.667,1
1000669,범안로17길,CS200005,스포츠 강습,8592895,5906841.5,9026092,8391194,7979255.625,2
1000669,범안로17길,CS200028,미용실,10540432.67,8736702.333,10180511.33,8821151.333,9569699.417,3
1000669,범안로17길,CS200031,세탁소,3470091,5064515.5,8123809.5,10980509.5,6909731.375,2
1000669,범안로17길,CS300001,슈퍼마켓,84436091,82136347.6,103771616.3,86933767,89319455.46,4.5
1000669,범안로17길,CS300002,편의점,131647122,150644895,160535927,148997543,147956371.8,1
1000669,범안로17길,CS300007,육류판매,104216511.3,16427348.36,79739509.73,18673176.27,54764136.41,11
1000669,범안로17길,CS300010,반찬가게,3810849.25,4073567,7283918.75,5762466,5232700.25,4
1000669,범안로17길,CS300011,일반의류,0,0,0,,0,0
1000670,벚꽃로56길,CS100001,한식음식점,58947504.24,48760802.83,49706475,70033506.32,56862072.1,34.75
1000670,벚꽃로56길,CS100002,중식음식점,53368307.4,57845687.6,55030687.8,82804744.4,62262356.8,5
1000670,벚꽃로56길,CS100003,일식음식점,72023825,100867448,38293405.5,63530341,68678754.88,1.25
1000670,벚꽃로56길,CS100007,치킨전문점,10134790,2982347,,63576310.5,25564482.5,2.666666667
1000670,벚꽃로56길,CS100008,분식전문점,2896057.75,4063442.75,3011617,4255648.25,3556691.438,4
1000670,벚꽃로56길,CS100009,호프-간이주점,61657966,79228787.33,64434473.33,69072074.67,68598325.33,9.25
1000670,벚꽃로56길,CS200031,세탁소,101616.5,547344,173210,166281.5,247113,2
1000670,벚꽃로56길,CS200037,노래방,24498332.25,33514574.25,24421946.5,34814034.5,29312221.88,4
1000670,벚꽃로56길,CS300001,슈퍼마켓,61423534,64485011.33,71982949.67,56360712.14,63563051.79,6.25
1000670,벚꽃로56길,CS300007,육류판매,888000000,888000000,888000000,599292003,815823000.8,2.75
1000670,벚꽃로56길,CS300011,일반의류,,,,12000000,12000000,1
1000671,시흥대로120길,CS100001,한식음식점,55771558.97,48214778.27,60179916.03,68007939.03,58043548.07,36.25
1000671,시흥대로120길,CS100002,중식음식점,7966351.8,7207441.4,7113047.833,18540672.5,10206878.38,5.5
1000671,시흥대로120길,CS100003,일식음식점,0,0,0,,0,0
1000671,시흥대로120길,CS100005,제과점,8256095.5,7529318,6979802,81008498.5,25943428.5,2
1000671,시흥대로120길,CS100006,패스트푸드점,4974165.5,5371220.5,4660974,5171473,5044458.25,2
1000671,시흥대로120길,CS100007,치킨전문점,77457822,67952192.43,75055148.57,54652198.43,68779340.36,6.75
1000671,시흥대로120길,CS100008,분식전문점,2052227.2,2126618.6,665426.8,1886321,1682648.4,5.25
1000671,시흥대로120길,CS100009,호프-간이주점,24611070.86,28339085.19,28970882.58,34040504.67,28990385.82,26.5
1000671,시흥대로120길,CS100010,커피-음료,3834415.4,3056076.8,4045285.8,3376115.8,3577973.45,5
1000671,시흥대로120길,CS200001,일반교습학원,30000000,30000000,30000000,30000000,30000000,3
1000671,시흥대로120길,CS200003,예술학원,5688615,4109072,5232470,6069364,5274880.25,2
1000671,시흥대로120길,CS200005,스포츠 강습,2691042,12109690,8921389,5016453,7184643.5,1
1000671,시흥대로120길,CS200016,당구장,2259725.5,1080530,1175813,792426,1327123.625,2
1000671,시흥대로120길,CS200028,미용실,15196600,9932767.692,11153531.31,14079092.77,12590497.94,13
1000671,시흥대로120길,CS200037,노래방,32958498.2,42872993.71,45118070.86,48068461.29,42254506.01,14.25
1000671,시흥대로120길,CS300001,슈퍼마켓,302026810.7,365829121,386342899.7,353068568.7,351816850,3
1000671,시흥대로120길,CS300002,편의점,102681498.2,108674366.2,111441526,145946076,117185866.6,5
1000671,시흥대로120길,CS300007,육류판매,16593701,11061255.33,11913454,2066726,10408784.08,2.75
1000671,시흥대로120길,CS300010,반찬가게,10000000,10000000,7235189.5,3049406.667,7571149.042,3.25
1000671,시흥대로120길,CS300011,일반의류,2086524.5,10752640.5,686876.75,4595196.25,4530309.5,4
1000671,시흥대로120길,CS300022,화장품,15636384,12161632,6949504,3474752,9555568,1
1000672,시흥대로138길,CS100001,한식음식점,37439737.75,35466431.44,39416885.44,42235163.13,38639554.44,16
1000672,시흥대로138길,CS100002,중식음식점,33846927.2,34434883.2,33639368.4,39351697.2,35318219,5
1000672,시흥대로138길,CS100008,분식전문점,60000000,60000000,60000000,25075686,51268921.5,1
1000672,시흥대로138길,CS100009,호프-간이주점,8323972.2,8283726,9927246.6,12412862.8,9736951.9,5
1000672,시흥대로138길,CS100010,커피-음료,5134085,5866225,8811762.333,8401402.333,7053368.667,3
1000672,시흥대로138길,CS200003,예술학원,5142858,0,10834285,15085714,7765714.25,0.75
